transaction_id,customer_id,account_id,amount,merchant,transaction_type,country,device_id,transaction_time,high_amount_flag,transaction_hour,night_transaction_flag,transaction_month,international_transaction_flag
12112,5,1005,27365.52,Zomato,ATM WITHDRAWAL,UK,ATM,2026-04-29T19:40:02.000+05:30,NO,19,NO,4,YES
12231,27,1059,21192.01,Walmart,CARD,UK,Tablet,2026-05-10T13:25:40.000+05:30,NO,13,NO,5,YES
12239,64,1171,310.71,Nike,UPI,Germany,ATM,2026-04-23T02:33:02.000+05:30,NO,2,YES,4,YES
12519,74,1160,19144.63,Nike,UPI,Singapore,Mobile,2026-05-17T02:10:48.000+05:30,NO,2,YES,5,YES
12611,1,1075,70112.85,Petrol Pump,NET BANKING,Germany,Tablet,2026-04-21T15:07:05.000+05:30,YES,15,NO,4,YES
12654,93,1157,88181.07,Petrol Pump,CARD,Germany,Laptop,2026-04-27T00:10:40.000+05:30,YES,0,YES,4,YES
12751,30,1111,59983.79,Apple Store,CARD,Singapore,Laptop,2026-05-13T04:32:18.000+05:30,YES,4,YES,5,YES
13325,77,1158,89988.19,Uber,NET BANKING,UK,Laptop,2026-05-16T18:01:48.000+05:30,YES,18,NO,5,YES
13358,93,1027,52818.47,Netflix,CARD,UK,Mobile,2026-04-27T13:08:37.000+05:30,YES,13,NO,4,YES
13393,22,1196,51400.89,Netflix,UPI,Germany,Tablet,2026-05-14T00:55:41.000+05:30,YES,0,YES,5,YES
14027,92,1061,96116.99,Swiggy,CARD,India,Mobile,2026-05-09T07:45:16.000+05:30,YES,7,NO,5,NO
15224,22,1127,78325.68,Nike,ATM WITHDRAWAL,India,Laptop,2026-05-04T07:39:04.000+05:30,YES,7,NO,5,NO
15790,61,1199,17309.45,Uber,ATM WITHDRAWAL,UK,Mobile,2026-04-24T07:06:11.000+05:30,NO,7,NO,4,YES
15821,50,1179,79831.01,Swiggy,CARD,India,Tablet,2026-04-21T20:37:37.000+05:30,YES,20,NO,4,NO
16289,34,1154,98150.87,Walmart,ATM WITHDRAWAL,Germany,Mobile,2026-05-07T00:45:37.000+05:30,YES,0,YES,5,YES
16344,68,1034,31306.69,Amazon,UPI,Germany,ATM,2026-05-16T11:38:37.000+05:30,NO,11,NO,5,YES
16420,4,1153,27737.61,Apple Store,CARD,Singapore,ATM,2026-04-23T05:36:18.000+05:30,NO,5,YES,4,YES
16624,3,1193,73857.02,Zomato,CARD,Germany,Mobile,2026-04-28T14:00:44.000+05:30,YES,14,NO,4,YES
16880,40,1056,54992.35,Nike,CARD,India,ATM,2026-05-09T21:24:02.000+05:30,YES,21,NO,5,NO
17133,62,1148,83668.54,Zomato,UPI,USA,Mobile,2026-05-05T15:45:54.000+05:30,YES,15,NO,5,YES
17171,75,1006,53018.01,Walmart,ATM WITHDRAWAL,India,Tablet,2026-04-25T19:12:46.000+05:30,YES,19,NO,4,NO
17424,59,1141,12741.17,Flipkart,UPI,Singapore,Tablet,2026-05-07T02:42:06.000+05:30,NO,2,YES,5,YES
17727,43,1056,58626.56,Zomato,CARD,USA,Mobile,2026-05-08T20:11:32.000+05:30,YES,20,NO,5,YES
18153,81,1096,5314.76,Zomato,CARD,UK,Mobile,2026-05-01T14:37:24.000+05:30,NO,14,NO,5,YES
18214,71,1077,81291.21,Uber,ATM WITHDRAWAL,USA,Tablet,2026-04-29T09:15:40.000+05:30,YES,9,NO,4,YES
18245,30,1192,95399.44,Amazon,CARD,UK,Laptop,2026-05-15T20:17:45.000+05:30,YES,20,NO,5,YES
18926,56,1072,65696.6,Amazon,CARD,India,Laptop,2026-04-21T09:50:57.000+05:30,YES,9,NO,4,NO
19113,60,1111,15941.49,Apple Store,ATM WITHDRAWAL,USA,Tablet,2026-05-06T13:23:46.000+05:30,NO,13,NO,5,YES
19330,64,1091,52300.83,Amazon,NET BANKING,India,Mobile,2026-04-30T04:49:22.000+05:30,YES,4,YES,4,NO
19694,83,1064,29461.06,Uber,UPI,Germany,Tablet,2026-04-29T02:44:08.000+05:30,NO,2,YES,4,YES
19837,36,1070,30837.58,Zomato,CARD,USA,Laptop,2026-04-30T04:47:30.000+05:30,NO,4,YES,4,YES
19975,25,1194,23392.23,Zomato,UPI,India,Mobile,2026-04-19T04:36:40.000+05:30,NO,4,YES,4,NO
10987,88,1016,40392.67,Apple Store,UPI,Germany,ATM,2026-05-09T04:57:03.000+05:30,NO,4,YES,5,YES
11049,80,1015,40352.88,Apple Store,CARD,UK,Mobile,2026-05-04T10:23:40.000+05:30,NO,10,NO,5,YES
11337,17,1104,10653.95,Walmart,CARD,Germany,Laptop,2026-05-03T06:13:13.000+05:30,NO,6,NO,5,YES
11438,56,1088,18502.82,Netflix,UPI,Germany,ATM,2026-05-01T21:23:36.000+05:30,NO,21,NO,5,YES
11618,4,1073,51920.25,Uber,UPI,USA,ATM,2026-04-21T23:55:23.000+05:30,YES,23,NO,4,YES
12607,57,1054,25199.85,Amazon,NET BANKING,UK,Laptop,2026-05-06T13:56:41.000+05:30,NO,13,NO,5,YES
12692,7,1023,51516.05,Netflix,CARD,Germany,Mobile,2026-04-29T14:56:48.000+05:30,YES,14,NO,4,YES
13141,63,1135,57113.28,Swiggy,ATM WITHDRAWAL,USA,Tablet,2026-04-24T17:47:56.000+05:30,YES,17,NO,4,YES
13211,45,1010,65045.41,Nike,CARD,UK,ATM,2026-05-06T07:21:58.000+05:30,YES,7,NO,5,YES
13410,94,1049,27945.82,Apple Store,ATM WITHDRAWAL,USA,ATM,2026-04-24T20:53:25.000+05:30,NO,20,NO,4,YES
13801,28,1040,30985.18,Amazon,ATM WITHDRAWAL,UK,Laptop,2026-04-29T06:22:39.000+05:30,NO,6,NO,4,YES
14464,89,1142,52508.77,Netflix,NET BANKING,India,Mobile,2026-05-06T05:31:44.000+05:30,YES,5,YES,5,NO
14777,47,1064,60876.29,Netflix,UPI,UK,ATM,2026-04-27T16:11:50.000+05:30,YES,16,NO,4,YES
14927,15,1127,76764.41,Uber,UPI,Germany,ATM,2026-05-14T23:10:22.000+05:30,YES,23,NO,5,YES
15080,16,1095,96452.6,Netflix,NET BANKING,Singapore,Tablet,2026-04-21T08:30:30.000+05:30,YES,8,NO,4,YES
15147,95,1172,96617.85,Flipkart,NET BANKING,India,Tablet,2026-04-26T04:46:35.000+05:30,YES,4,YES,4,NO
15431,43,1089,6010.33,Walmart,CARD,USA,Mobile,2026-05-01T23:41:10.000+05:30,NO,23,NO,5,YES
15853,15,1009,11084.38,Swiggy,NET BANKING,UK,Tablet,2026-05-03T06:34:52.000+05:30,NO,6,NO,5,YES
15889,89,1076,29218.79,Walmart,UPI,UK,ATM,2026-05-08T15:11:07.000+05:30,NO,15,NO,5,YES
16406,83,1071,23222.38,Zomato,NET BANKING,UK,Mobile,2026-05-15T07:42:54.000+05:30,NO,7,NO,5,YES
16846,88,1052,25053.84,Netflix,CARD,Singapore,Tablet,2026-04-25T02:00:41.000+05:30,NO,2,YES,4,YES
16956,51,1095,30829.19,Nike,NET BANKING,USA,Tablet,2026-04-23T15:36:56.000+05:30,NO,15,NO,4,YES
17190,39,1185,32182.49,Petrol Pump,NET BANKING,USA,Mobile,2026-05-17T22:12:01.000+05:30,NO,22,NO,5,YES
18410,29,1048,83417.09,Zomato,UPI,Singapore,Tablet,2026-05-17T12:54:10.000+05:30,YES,12,NO,5,YES
18664,8,1068,48780.65,Zomato,ATM WITHDRAWAL,USA,Tablet,2026-04-29T12:36:02.000+05:30,NO,12,NO,4,YES
19033,47,1199,30544.76,Uber,NET BANKING,USA,Laptop,2026-05-01T00:01:36.000+05:30,NO,0,YES,5,YES
19355,13,1059,77407.09,Zomato,UPI,USA,Mobile,2026-05-02T21:19:03.000+05:30,YES,21,NO,5,YES
19374,84,1174,34614.36,Uber,UPI,Germany,Laptop,2026-05-08T03:01:58.000+05:30,NO,3,YES,5,YES
19551,72,1154,60649.31,Swiggy,CARD,Singapore,Tablet,2026-04-18T23:47:18.000+05:30,YES,23,NO,4,YES
19564,80,1029,88295.0,Petrol Pump,UPI,USA,ATM,2026-05-05T02:08:57.000+05:30,YES,2,YES,5,YES
19659,92,1196,82246.34,Petrol Pump,ATM WITHDRAWAL,Germany,Laptop,2026-04-22T04:18:43.000+05:30,YES,4,YES,4,YES
10210,66,1025,38323.77,Zomato,ATM WITHDRAWAL,Germany,Mobile,2026-04-30T06:52:03.000+05:30,NO,6,NO,4,YES
10536,92,1132,40627.0,Amazon,UPI,Singapore,ATM,2026-05-06T11:51:28.000+05:30,NO,11,NO,5,YES
10663,29,1110,17511.98,Nike,UPI,Singapore,ATM,2026-05-16T03:45:38.000+05:30,NO,3,YES,5,YES
10739,36,1106,22806.67,Nike,NET BANKING,Germany,Mobile,2026-05-15T21:50:22.000+05:30,NO,21,NO,5,YES
11462,41,1110,10523.45,Nike,NET BANKING,Singapore,Tablet,2026-04-28T18:26:26.000+05:30,NO,18,NO,4,YES
12286,72,1004,78599.22,Uber,NET BANKING,UK,Tablet,2026-05-03T16:19:38.000+05:30,YES,16,NO,5,YES
12347,100,1097,69596.7,Zomato,ATM WITHDRAWAL,India,Laptop,2026-04-23T03:53:45.000+05:30,YES,3,YES,4,NO
12533,24,1134,17401.63,Amazon,ATM WITHDRAWAL,Germany,Laptop,2026-04-24T08:34:51.000+05:30,NO,8,NO,4,YES
12697,84,1136,23475.79,Nike,ATM WITHDRAWAL,Germany,Mobile,2026-04-24T15:10:29.000+05:30,NO,15,NO,4,YES
13073,21,1047,13363.1,Swiggy,UPI,USA,Mobile,2026-04-18T21:19:09.000+05:30,NO,21,NO,4,YES
13102,77,1035,86289.19,Uber,ATM WITHDRAWAL,Singapore,Mobile,2026-04-26T01:33:55.000+05:30,YES,1,YES,4,YES
13429,92,1027,34797.54,Uber,UPI,UK,Tablet,2026-05-06T07:58:34.000+05:30,NO,7,NO,5,YES
13588,75,1181,30414.69,Swiggy,ATM WITHDRAWAL,Germany,Tablet,2026-05-18T02:43:24.000+05:30,NO,2,YES,5,YES
13612,56,1098,42869.73,Zomato,UPI,USA,Tablet,2026-04-19T03:25:16.000+05:30,NO,3,YES,4,YES
14344,70,1024,56512.38,Amazon,ATM WITHDRAWAL,Singapore,Mobile,2026-05-13T04:47:15.000+05:30,YES,4,YES,5,YES
14360,65,1176,50807.4,Swiggy,NET BANKING,India,Tablet,2026-04-22T05:54:16.000+05:30,YES,5,YES,4,NO
14578,28,1005,95513.57,Petrol Pump,NET BANKING,Singapore,Mobile,2026-05-18T03:43:18.000+05:30,YES,3,YES,5,YES
14921,12,1187,46734.77,Amazon,NET BANKING,Singapore,Mobile,2026-05-12T09:38:02.000+05:30,NO,9,NO,5,YES
15024,59,1072,61433.38,Apple Store,NET BANKING,UK,Mobile,2026-05-11T06:37:43.000+05:30,YES,6,NO,5,YES
15253,75,1169,66820.54,Apple Store,UPI,India,Mobile,2026-05-06T02:33:41.000+05:30,YES,2,YES,5,NO
15787,59,1100,18881.17,Petrol Pump,NET BANKING,UK,Mobile,2026-05-04T18:32:48.000+05:30,NO,18,NO,5,YES
15802,95,1129,6918.34,Petrol Pump,ATM WITHDRAWAL,USA,ATM,2026-05-14T01:49:07.000+05:30,NO,1,YES,5,YES
16008,39,1119,37362.47,Flipkart,CARD,Germany,ATM,2026-05-09T02:08:38.000+05:30,NO,2,YES,5,YES
16140,35,1119,38606.21,Netflix,NET BANKING,UK,ATM,2026-05-02T13:31:58.000+05:30,NO,13,NO,5,YES
16282,96,1038,11225.64,Netflix,UPI,USA,Mobile,2026-05-05T14:24:46.000+05:30,NO,14,NO,5,YES
16737,59,1200,32969.17,Netflix,CARD,Singapore,ATM,2026-04-26T20:28:15.000+05:30,NO,20,NO,4,YES
17125,57,1148,3800.84,Uber,CARD,Germany,Tablet,2026-04-22T01:53:33.000+05:30,NO,1,YES,4,YES
17611,68,1061,56878.09,Nike,UPI,Germany,Laptop,2026-05-04T12:17:05.000+05:30,YES,12,NO,5,YES
17629,15,1072,53648.13,Flipkart,CARD,Singapore,Mobile,2026-04-27T07:56:46.000+05:30,YES,7,NO,4,YES
17713,38,1137,52524.86,Petrol Pump,NET BANKING,Germany,Laptop,2026-05-09T11:57:36.000+05:30,YES,11,NO,5,YES
18173,46,1001,54710.89,Zomato,ATM WITHDRAWAL,USA,ATM,2026-05-11T00:00:23.000+05:30,YES,0,YES,5,YES
18241,94,1125,68362.4,Netflix,UPI,UK,Laptop,2026-05-13T05:14:47.000+05:30,YES,5,YES,5,YES
18451,86,1064,85903.18,Nike,NET BANKING,USA,Mobile,2026-04-25T19:08:50.000+05:30,YES,19,NO,4,YES
18574,54,1021,80965.47,Nike,CARD,UK,Laptop,2026-05-15T20:27:55.000+05:30,YES,20,NO,5,YES
18602,73,1143,81293.67,Netflix,NET BANKING,Germany,Mobile,2026-04-20T23:20:55.000+05:30,YES,23,NO,4,YES
18736,82,1089,46064.04,Uber,CARD,USA,ATM,2026-05-10T08:35:49.000+05:30,NO,8,NO,5,YES
18770,61,1031,94398.52,Swiggy,CARD,India,ATM,2026-04-25T00:19:50.000+05:30,YES,0,YES,4,NO
18912,62,1074,59258.06,Zomato,UPI,India,Tablet,2026-05-14T08:26:19.000+05:30,YES,8,NO,5,NO
18951,60,1093,39703.99,Walmart,UPI,USA,Laptop,2026-04-24T11:36:17.000+05:30,NO,11,NO,4,YES
18997,46,1197,95468.44,Netflix,ATM WITHDRAWAL,UK,Mobile,2026-04-23T18:54:20.000+05:30,YES,18,NO,4,YES
19127,68,1085,93182.49,Petrol Pump,NET BANKING,UK,ATM,2026-04-27T07:27:37.000+05:30,YES,7,NO,4,YES
19612,4,1034,62240.59,Apple Store,UPI,Germany,ATM,2026-04-26T09:52:48.000+05:30,YES,9,NO,4,YES
19713,68,1049,34397.96,Apple Store,UPI,UK,Tablet,2026-05-10T18:43:33.000+05:30,NO,18,NO,5,YES
19812,47,1077,99423.11,Uber,ATM WITHDRAWAL,USA,Tablet,2026-05-08T04:19:18.000+05:30,YES,4,YES,5,YES
11152,78,1065,64631.99,Uber,ATM WITHDRAWAL,USA,Laptop,2026-05-13T09:52:40.000+05:30,YES,9,NO,5,YES
11823,50,1157,40969.85,Netflix,ATM WITHDRAWAL,Germany,Mobile,2026-04-25T01:21:15.000+05:30,NO,1,YES,4,YES
12272,6,1115,79827.19,Nike,UPI,Germany,Mobile,2026-05-14T02:45:03.000+05:30,YES,2,YES,5,YES
12415,31,1125,81618.41,Zomato,UPI,Germany,ATM,2026-05-13T08:41:47.000+05:30,YES,8,NO,5,YES
12437,78,1050,30442.67,Zomato,ATM WITHDRAWAL,Singapore,Laptop,2026-05-03T03:35:54.000+05:30,NO,3,YES,5,YES
12526,11,1053,93576.97,Apple Store,UPI,Singapore,Tablet,2026-04-29T07:37:17.000+05:30,YES,7,NO,4,YES
12761,90,1071,36756.71,Nike,CARD,Singapore,Laptop,2026-05-11T19:11:05.000+05:30,NO,19,NO,5,YES
13181,94,1129,71961.6,Amazon,NET BANKING,Germany,Laptop,2026-05-16T13:04:54.000+05:30,YES,13,NO,5,YES
13293,39,1133,13064.03,Nike,CARD,Singapore,ATM,2026-04-24T19:40:05.000+05:30,NO,19,NO,4,YES
13307,35,1141,85719.29,Swiggy,ATM WITHDRAWAL,USA,Laptop,2026-05-05T08:52:49.000+05:30,YES,8,NO,5,YES
13378,32,1153,56403.19,Amazon,NET BANKING,Singapore,Laptop,2026-04-25T01:42:55.000+05:30,YES,1,YES,4,YES
13848,35,1122,77958.64,Nike,UPI,UK,Mobile,2026-04-28T02:37:33.000+05:30,YES,2,YES,4,YES
13992,80,1140,72729.0,Nike,CARD,UK,ATM,2026-05-02T08:13:38.000+05:30,YES,8,NO,5,YES
14098,93,1195,86268.89,Amazon,ATM WITHDRAWAL,India,Tablet,2026-05-07T00:54:24.000+05:30,YES,0,YES,5,NO
14488,21,1185,23841.05,Zomato,CARD,USA,ATM,2026-05-03T04:22:07.000+05:30,NO,4,YES,5,YES
15609,78,1119,44472.95,Nike,UPI,UK,ATM,2026-04-26T17:59:44.000+05:30,NO,17,NO,4,YES
15949,49,1122,77385.18,Zomato,CARD,India,Tablet,2026-05-04T07:21:06.000+05:30,YES,7,NO,5,NO
16149,53,1152,12490.78,Flipkart,CARD,Singapore,ATM,2026-05-17T03:25:08.000+05:30,NO,3,YES,5,YES
16220,91,1019,11759.27,Swiggy,ATM WITHDRAWAL,UK,ATM,2026-05-02T17:59:53.000+05:30,NO,17,NO,5,YES
16392,93,1108,92032.16,Nike,NET BANKING,Germany,Mobile,2026-05-10T02:15:26.000+05:30,YES,2,YES,5,YES
16607,86,1089,33864.4,Netflix,CARD,USA,Tablet,2026-05-10T17:33:26.000+05:30,NO,17,NO,5,YES
17118,50,1120,12068.88,Apple Store,ATM WITHDRAWAL,Germany,Tablet,2026-05-17T22:08:22.000+05:30,NO,22,NO,5,YES
17198,29,1019,26920.26,Uber,UPI,Singapore,ATM,2026-04-30T08:00:17.000+05:30,NO,8,NO,4,YES
17311,21,1057,11613.45,Apple Store,UPI,UK,Tablet,2026-04-19T14:08:23.000+05:30,NO,14,NO,4,YES
17432,84,1147,43864.59,Swiggy,ATM WITHDRAWAL,India,Tablet,2026-05-08T04:53:08.000+05:30,NO,4,YES,5,NO
18137,25,1135,54705.5,Zomato,UPI,UK,Mobile,2026-05-05T19:15:02.000+05:30,YES,19,NO,5,YES
18248,65,1061,52528.01,Nike,NET BANKING,Germany,Tablet,2026-04-26T02:43:30.000+05:30,YES,2,YES,4,YES
18266,72,1119,40582.64,Swiggy,NET BANKING,Singapore,Mobile,2026-05-14T04:00:03.000+05:30,NO,4,YES,5,YES
18384,94,1128,93123.08,Nike,CARD,Germany,ATM,2026-04-29T04:00:26.000+05:30,YES,4,YES,4,YES
18426,98,1092,33255.93,Amazon,NET BANKING,Germany,Tablet,2026-04-25T23:54:48.000+05:30,NO,23,NO,4,YES
18445,3,1198,54381.14,Zomato,UPI,UK,Laptop,2026-04-28T04:29:17.000+05:30,YES,4,YES,4,YES
18680,52,1195,66338.82,Amazon,NET BANKING,UK,Mobile,2026-05-07T13:32:49.000+05:30,YES,13,NO,5,YES
18723,53,1070,92241.77,Flipkart,ATM WITHDRAWAL,UK,Mobile,2026-05-08T15:40:01.000+05:30,YES,15,NO,5,YES
19109,64,1090,66538.0,Zomato,ATM WITHDRAWAL,USA,ATM,2026-05-01T09:37:07.000+05:30,YES,9,NO,5,YES
19288,42,1040,9250.1,Petrol Pump,UPI,USA,Laptop,2026-04-22T08:27:01.000+05:30,NO,8,NO,4,YES
19427,57,1192,84432.92,Swiggy,NET BANKING,Germany,Tablet,2026-04-21T08:29:20.000+05:30,YES,8,NO,4,YES
19674,27,1048,86010.18,Walmart,NET BANKING,Singapore,Tablet,2026-04-26T00:30:35.000+05:30,YES,0,YES,4,YES
19754,97,1088,32698.04,Petrol Pump,NET BANKING,India,Laptop,2026-04-25T03:37:40.000+05:30,NO,3,YES,4,NO
19801,99,1073,10978.88,Uber,UPI,UK,ATM,2026-04-20T05:29:21.000+05:30,NO,5,YES,4,YES
19904,7,1033,98798.53,Netflix,NET BANKING,UK,Tablet,2026-05-17T06:27:28.000+05:30,YES,6,NO,5,YES
11033,62,1105,74515.69,Apple Store,UPI,Germany,Mobile,2026-05-07T20:11:07.000+05:30,YES,20,NO,5,YES
11036,65,1156,62426.6,Flipkart,NET BANKING,Singapore,Laptop,2026-05-02T23:04:21.000+05:30,YES,23,NO,5,YES
11096,70,1078,66494.42,Amazon,ATM WITHDRAWAL,UK,Laptop,2026-04-27T21:24:57.000+05:30,YES,21,NO,4,YES
11328,4,1045,66965.38,Petrol Pump,UPI,Singapore,ATM,2026-04-24T19:12:28.000+05:30,YES,19,NO,4,YES
11546,39,1194,37785.7,Zomato,ATM WITHDRAWAL,Singapore,Mobile,2026-05-16T01:22:28.000+05:30,NO,1,YES,5,YES
12470,46,1034,80794.0,Nike,NET BANKING,USA,Tablet,2026-05-15T14:12:00.000+05:30,YES,14,NO,5,YES
12976,30,1029,25748.06,Flipkart,ATM WITHDRAWAL,India,Laptop,2026-05-12T00:37:22.000+05:30,NO,0,YES,5,NO
13375,43,1062,96215.29,Petrol Pump,NET BANKING,Germany,Tablet,2026-04-22T01:38:21.000+05:30,YES,1,YES,4,YES
13405,74,1144,86319.13,Uber,UPI,Germany,Laptop,2026-04-23T14:07:15.000+05:30,YES,14,NO,4,YES
13406,42,1171,42451.8,Swiggy,ATM WITHDRAWAL,Germany,ATM,2026-05-14T22:20:16.000+05:30,NO,22,NO,5,YES
13466,100,1039,9258.25,Walmart,UPI,Singapore,Laptop,2026-05-16T23:21:33.000+05:30,NO,23,NO,5,YES
13580,99,1096,42542.74,Netflix,NET BANKING,USA,Laptop,2026-05-09T14:11:58.000+05:30,NO,14,NO,5,YES
13734,12,1050,4572.47,Apple Store,CARD,Germany,ATM,2026-05-04T17:34:21.000+05:30,NO,17,NO,5,YES
14053,64,1128,31119.5,Amazon,NET BANKING,USA,Tablet,2026-04-22T08:59:51.000+05:30,NO,8,NO,4,YES
14185,3,1043,65157.31,Uber,UPI,Singapore,Mobile,2026-05-05T13:25:19.000+05:30,YES,13,NO,5,YES
14243,2,1146,52647.53,Nike,CARD,Germany,ATM,2026-05-04T22:52:54.000+05:30,YES,22,NO,5,YES
14248,7,1155,45890.47,Zomato,ATM WITHDRAWAL,Singapore,ATM,2026-05-08T15:04:22.000+05:30,NO,15,NO,5,YES
14728,2,1169,22739.8,Zomato,UPI,India,Mobile,2026-05-01T00:39:13.000+05:30,NO,0,YES,5,NO
15016,47,1157,32985.43,Amazon,ATM WITHDRAWAL,India,Tablet,2026-05-13T04:35:45.000+05:30,NO,4,YES,5,NO
15493,29,1056,50177.32,Swiggy,ATM WITHDRAWAL,USA,ATM,2026-04-20T16:03:42.000+05:30,YES,16,NO,4,YES
15619,87,1025,74149.34,Flipkart,CARD,Singapore,ATM,2026-04-30T00:39:26.000+05:30,YES,0,YES,4,YES
15682,27,1158,80935.16,Amazon,UPI,UK,Mobile,2026-05-05T22:38:00.000+05:30,YES,22,NO,5,YES
15990,56,1162,54172.81,Apple Store,UPI,Germany,Laptop,2026-04-21T12:15:56.000+05:30,YES,12,NO,4,YES
16557,6,1054,35460.26,Netflix,CARD,UK,ATM,2026-05-02T03:36:53.000+05:30,NO,3,YES,5,YES
17515,9,1189,3662.7,Flipkart,NET BANKING,Singapore,Mobile,2026-04-20T00:04:53.000+05:30,NO,0,YES,4,YES
17548,85,1039,8631.01,Swiggy,CARD,India,Tablet,2026-05-09T01:11:58.000+05:30,NO,1,YES,5,NO
17672,1,1097,75550.78,Zomato,CARD,UK,Tablet,2026-04-19T12:11:35.000+05:30,YES,12,NO,4,YES
17686,94,1108,53731.08,Nike,NET BANKING,India,Tablet,2026-04-22T11:17:50.000+05:30,YES,11,NO,4,NO
17825,8,1059,82550.81,Apple Store,CARD,USA,Tablet,2026-05-10T10:01:37.000+05:30,YES,10,NO,5,YES
17946,75,1178,63152.37,Netflix,UPI,Germany,ATM,2026-05-02T22:21:13.000+05:30,YES,22,NO,5,YES
18394,40,1108,52044.79,Amazon,NET BANKING,Singapore,ATM,2026-04-24T22:54:05.000+05:30,YES,22,NO,4,YES
18461,41,1188,99578.08,Netflix,ATM WITHDRAWAL,UK,Mobile,2026-05-09T22:16:12.000+05:30,YES,22,NO,5,YES
18671,80,1033,89745.64,Nike,CARD,Germany,ATM,2026-05-02T11:09:02.000+05:30,YES,11,NO,5,YES
18970,57,1083,44616.53,Walmart,ATM WITHDRAWAL,Germany,ATM,2026-05-15T13:46:16.000+05:30,NO,13,NO,5,YES
19114,13,1111,86124.38,Apple Store,NET BANKING,UK,ATM,2026-04-20T05:10:24.000+05:30,YES,5,YES,4,YES
19142,14,1143,23208.31,Uber,UPI,Germany,Mobile,2026-05-04T03:54:33.000+05:30,NO,3,YES,5,YES
19231,45,1189,67913.72,Flipkart,UPI,India,Mobile,2026-04-22T13:05:15.000+05:30,YES,13,NO,4,NO
19774,97,1116,59670.1,Apple Store,CARD,Germany,Tablet,2026-05-01T07:23:07.000+05:30,YES,7,NO,5,YES
19889,95,1079,8286.95,Uber,NET BANKING,USA,Laptop,2026-05-16T20:02:36.000+05:30,NO,20,NO,5,YES
19999,62,1038,18242.48,Swiggy,ATM WITHDRAWAL,UK,Tablet,2026-05-14T18:56:12.000+05:30,NO,18,NO,5,YES
10521,61,1111,45588.3,Amazon,NET BANKING,USA,Mobile,2026-04-26T21:19:05.000+05:30,NO,21,NO,4,YES
10921,1,1007,97249.86,Uber,CARD,India,Tablet,2026-05-17T14:32:43.000+05:30,YES,14,NO,5,NO
10991,74,1124,59706.65,Amazon,CARD,Germany,Laptop,2026-04-27T08:44:48.000+05:30,YES,8,NO,4,YES
11255,18,1002,46975.83,Zomato,ATM WITHDRAWAL,Germany,Laptop,2026-05-09T08:16:43.000+05:30,NO,8,NO,5,YES
11640,72,1069,42356.81,Nike,CARD,Singapore,ATM,2026-05-15T03:29:00.000+05:30,NO,3,YES,5,YES
12258,64,1188,51782.21,Zomato,NET BANKING,UK,Mobile,2026-05-13T07:17:18.000+05:30,YES,7,NO,5,YES
12497,43,1146,61069.48,Uber,NET BANKING,UK,Mobile,2026-05-08T03:11:14.000+05:30,YES,3,YES,5,YES
12828,83,1145,49217.4,Walmart,UPI,UK,Mobile,2026-04-23T11:50:17.000+05:30,NO,11,NO,4,YES
12892,8,1034,95125.33,Amazon,UPI,Singapore,Mobile,2026-04-27T09:51:10.000+05:30,YES,9,NO,4,YES
13170,12,1107,45038.84,Zomato,ATM WITHDRAWAL,UK,Tablet,2026-04-19T23:32:32.000+05:30,NO,23,NO,4,YES
13228,73,1025,38193.43,Apple Store,NET BANKING,Singapore,Tablet,2026-05-01T09:25:10.000+05:30,NO,9,NO,5,YES
13424,54,1179,46690.86,Walmart,CARD,Germany,Mobile,2026-05-13T00:34:18.000+05:30,NO,0,YES,5,YES
13436,79,1161,2994.27,Zomato,NET BANKING,USA,ATM,2026-05-12T19:31:08.000+05:30,NO,19,NO,5,YES
13500,83,1086,76161.47,Petrol Pump,UPI,USA,Mobile,2026-04-23T14:27:15.000+05:30,YES,14,NO,4,YES
13536,57,1116,7974.67,Zomato,CARD,USA,Laptop,2026-04-19T05:26:19.000+05:30,NO,5,YES,4,YES
14124,65,1005,30585.77,Walmart,NET BANKING,USA,Tablet,2026-04-25T03:47:41.000+05:30,NO,3,YES,4,YES
14736,51,1094,46904.29,Apple Store,ATM WITHDRAWAL,UK,Tablet,2026-05-11T23:55:48.000+05:30,NO,23,NO,5,YES
14998,83,1134,15530.61,Apple Store,ATM WITHDRAWAL,USA,Laptop,2026-05-12T15:31:23.000+05:30,NO,15,NO,5,YES
15045,25,1027,45802.14,Flipkart,NET BANKING,UK,Tablet,2026-04-19T15:32:04.000+05:30,NO,15,NO,4,YES
15464,98,1092,71984.19,Flipkart,ATM WITHDRAWAL,Germany,Laptop,2026-04-23T08:28:18.000+05:30,YES,8,NO,4,YES
15766,74,1021,80415.57,Amazon,ATM WITHDRAWAL,Germany,ATM,2026-04-30T01:12:46.000+05:30,YES,1,YES,4,YES
15812,8,1026,81734.04,Apple Store,ATM WITHDRAWAL,UK,ATM,2026-05-09T16:38:58.000+05:30,YES,16,NO,5,YES
15835,62,1191,55310.48,Uber,NET BANKING,Germany,Tablet,2026-05-03T02:56:50.000+05:30,YES,2,YES,5,YES
15915,84,1037,18113.05,Flipkart,CARD,Germany,Mobile,2026-05-16T15:16:22.000+05:30,NO,15,NO,5,YES
16078,29,1083,67591.16,Petrol Pump,ATM WITHDRAWAL,USA,ATM,2026-05-05T20:26:07.000+05:30,YES,20,NO,5,YES
