transaction_id,customer_id,account_id,amount,merchant,transaction_type,country,device_id,transaction_time,high_amount_flag,transaction_hour,night_transaction_flag,transaction_month,international_transaction_flag
14526,43,1193,81233.69,Netflix,CARD,Germany,Laptop,2026-05-01T10:01:11.000+05:30,YES,10,NO,5,YES
15114,78,1185,53806.24,Nike,UPI,UK,Laptop,2026-05-10T11:47:33.000+05:30,YES,11,NO,5,YES
15203,73,1199,59717.06,Netflix,NET BANKING,UK,Tablet,2026-04-29T21:05:44.000+05:30,YES,21,NO,4,YES
15723,80,1187,54727.05,Amazon,UPI,USA,ATM,2026-05-14T15:43:25.000+05:30,YES,15,NO,5,YES
15763,52,1092,88151.17,Uber,CARD,Singapore,ATM,2026-05-13T00:15:05.000+05:30,YES,0,YES,5,YES
15871,14,1040,82281.87,Flipkart,CARD,USA,Laptop,2026-04-26T19:44:12.000+05:30,YES,19,NO,4,YES
16263,49,1058,98678.99,Nike,CARD,Singapore,Laptop,2026-04-25T23:45:59.000+05:30,YES,23,NO,4,YES
16328,68,1096,77590.14,Uber,ATM WITHDRAWAL,UK,Tablet,2026-04-18T19:35:31.000+05:30,YES,19,NO,4,YES
17647,98,1149,95911.54,Zomato,ATM WITHDRAWAL,USA,ATM,2026-05-18T08:32:43.000+05:30,YES,8,NO,5,YES
17787,76,1039,89929.95,Nike,CARD,Singapore,Laptop,2026-04-22T08:47:30.000+05:30,YES,8,NO,4,YES
17917,11,1015,94127.95,Netflix,ATM WITHDRAWAL,Singapore,Tablet,2026-04-26T05:34:17.000+05:30,YES,5,YES,4,YES
18606,51,1078,64950.44,Petrol Pump,NET BANKING,USA,Tablet,2026-05-11T12:33:12.000+05:30,YES,12,NO,5,YES
19073,49,1048,76194.72,Amazon,UPI,Germany,Mobile,2026-05-10T22:50:18.000+05:30,YES,22,NO,5,YES
11528,45,1200,61338.48,Swiggy,CARD,Germany,Tablet,2026-04-28T09:39:09.000+05:30,YES,9,NO,4,YES
11946,94,1011,63493.83,Amazon,ATM WITHDRAWAL,Singapore,Laptop,2026-05-14T10:21:32.000+05:30,YES,10,NO,5,YES
12260,95,1197,52316.31,Petrol Pump,CARD,Singapore,ATM,2026-05-05T23:44:46.000+05:30,YES,23,NO,5,YES
12813,63,1170,83580.96,Uber,UPI,Singapore,Tablet,2026-04-20T03:44:03.000+05:30,YES,3,YES,4,YES
13035,25,1104,76676.08,Zomato,CARD,USA,Mobile,2026-05-01T05:13:04.000+05:30,YES,5,YES,5,YES
13105,26,1157,76363.45,Zomato,UPI,USA,Mobile,2026-04-26T10:09:36.000+05:30,YES,10,NO,4,YES
14260,100,1065,77478.97,Petrol Pump,ATM WITHDRAWAL,USA,Mobile,2026-04-24T10:50:28.000+05:30,YES,10,NO,4,YES
14471,62,1109,89275.31,Zomato,UPI,USA,Tablet,2026-04-24T17:46:51.000+05:30,YES,17,NO,4,YES
14994,85,1121,87612.41,Zomato,UPI,Singapore,ATM,2026-05-16T10:01:39.000+05:30,YES,10,NO,5,YES
15240,38,1145,72257.77,Swiggy,CARD,Germany,ATM,2026-05-02T02:19:00.000+05:30,YES,2,YES,5,YES
15303,9,1124,97576.81,Walmart,CARD,USA,ATM,2026-04-26T23:22:05.000+05:30,YES,23,NO,4,YES
15344,69,1124,69077.17,Uber,ATM WITHDRAWAL,Singapore,Mobile,2026-04-27T20:40:09.000+05:30,YES,20,NO,4,YES
15728,65,1009,90798.36,Zomato,ATM WITHDRAWAL,Singapore,Tablet,2026-05-11T18:26:40.000+05:30,YES,18,NO,5,YES
16752,9,1200,84851.62,Nike,UPI,UK,Tablet,2026-04-24T03:25:38.000+05:30,YES,3,YES,4,YES
17164,3,1121,55522.76,Apple Store,CARD,USA,Tablet,2026-05-06T17:24:32.000+05:30,YES,17,NO,5,YES
17180,14,1055,66232.12,Nike,NET BANKING,Germany,Tablet,2026-04-29T16:40:51.000+05:30,YES,16,NO,4,YES
17438,52,1081,51232.35,Amazon,ATM WITHDRAWAL,Germany,Tablet,2026-05-02T02:31:05.000+05:30,YES,2,YES,5,YES
17725,67,1006,86251.05,Flipkart,UPI,Singapore,Tablet,2026-04-20T08:23:20.000+05:30,YES,8,NO,4,YES
18864,10,1129,75553.07,Zomato,ATM WITHDRAWAL,USA,Mobile,2026-05-11T01:09:54.000+05:30,YES,1,YES,5,YES
19034,7,1118,78618.17,Walmart,NET BANKING,USA,Laptop,2026-04-30T11:47:13.000+05:30,YES,11,NO,4,YES
19753,51,1190,72038.42,Uber,CARD,Germany,Laptop,2026-05-05T14:56:02.000+05:30,YES,14,NO,5,YES
19879,78,1063,58643.5,Netflix,UPI,USA,Mobile,2026-05-08T14:40:09.000+05:30,YES,14,NO,5,YES
10059,77,1120,75480.46,Apple Store,CARD,Germany,Mobile,2026-05-02T01:15:00.000+05:30,YES,1,YES,5,YES
10729,52,1031,89654.5,Walmart,ATM WITHDRAWAL,USA,Laptop,2026-05-18T01:59:30.000+05:30,YES,1,YES,5,YES
11145,23,1005,94950.59,Amazon,NET BANKING,Germany,Laptop,2026-04-28T08:10:35.000+05:30,YES,8,NO,4,YES
11646,77,1062,74619.22,Walmart,UPI,UK,Laptop,2026-05-11T09:56:36.000+05:30,YES,9,NO,5,YES
12691,76,1189,93893.69,Petrol Pump,UPI,Singapore,Laptop,2026-04-18T17:10:21.000+05:30,YES,17,NO,4,YES
14650,88,1116,53334.26,Flipkart,UPI,Singapore,Mobile,2026-04-28T04:29:20.000+05:30,YES,4,YES,4,YES
15216,16,1081,91766.17,Apple Store,NET BANKING,Singapore,Laptop,2026-05-03T09:32:43.000+05:30,YES,9,NO,5,YES
15327,66,1134,63137.8,Petrol Pump,CARD,Singapore,Tablet,2026-04-26T15:04:54.000+05:30,YES,15,NO,4,YES
16187,2,1054,52221.59,Flipkart,NET BANKING,Singapore,Laptop,2026-04-22T14:54:02.000+05:30,YES,14,NO,4,YES
16739,52,1199,78564.83,Nike,NET BANKING,Singapore,Mobile,2026-05-11T03:33:01.000+05:30,YES,3,YES,5,YES
16858,32,1186,70678.11,Amazon,NET BANKING,Germany,Tablet,2026-04-26T10:51:50.000+05:30,YES,10,NO,4,YES
18480,91,1082,60786.88,Walmart,NET BANKING,UK,ATM,2026-05-12T17:31:37.000+05:30,YES,17,NO,5,YES
18582,18,1128,97881.96,Swiggy,UPI,Singapore,Laptop,2026-05-04T00:27:16.000+05:30,YES,0,YES,5,YES
18715,85,1045,53265.84,Petrol Pump,ATM WITHDRAWAL,UK,Laptop,2026-05-08T22:06:26.000+05:30,YES,22,NO,5,YES
10885,51,1139,93107.29,Petrol Pump,UPI,Germany,ATM,2026-04-25T10:34:15.000+05:30,YES,10,NO,4,YES
10914,5,1052,59832.97,Netflix,CARD,UK,ATM,2026-05-07T21:08:32.000+05:30,YES,21,NO,5,YES
11294,78,1200,99077.67,Nike,ATM WITHDRAWAL,Singapore,Mobile,2026-04-27T02:36:14.000+05:30,YES,2,YES,4,YES
11495,64,1195,77445.49,Swiggy,CARD,Germany,Tablet,2026-04-26T01:29:43.000+05:30,YES,1,YES,4,YES
11848,68,1010,68586.97,Walmart,CARD,UK,Tablet,2026-05-02T09:59:54.000+05:30,YES,9,NO,5,YES
12280,39,1071,70807.25,Zomato,NET BANKING,Germany,ATM,2026-04-19T17:34:12.000+05:30,YES,17,NO,4,YES
12716,19,1075,77989.14,Flipkart,NET BANKING,Germany,Tablet,2026-05-07T06:17:07.000+05:30,YES,6,NO,5,YES
15014,26,1073,65328.87,Netflix,UPI,UK,Mobile,2026-04-29T19:09:21.000+05:30,YES,19,NO,4,YES
15265,59,1156,92729.65,Flipkart,UPI,UK,ATM,2026-05-11T21:18:26.000+05:30,YES,21,NO,5,YES
15429,34,1137,66212.22,Petrol Pump,CARD,UK,Mobile,2026-05-05T00:23:32.000+05:30,YES,0,YES,5,YES
15654,97,1183,82224.23,Flipkart,ATM WITHDRAWAL,Germany,Laptop,2026-05-14T19:19:11.000+05:30,YES,19,NO,5,YES
15908,3,1182,95336.82,Netflix,NET BANKING,USA,ATM,2026-05-14T08:38:12.000+05:30,YES,8,NO,5,YES
16468,56,1079,99587.7,Netflix,ATM WITHDRAWAL,Germany,Tablet,2026-05-10T11:02:47.000+05:30,YES,11,NO,5,YES
16684,8,1032,58809.72,Flipkart,ATM WITHDRAWAL,UK,Mobile,2026-05-05T17:59:55.000+05:30,YES,17,NO,5,YES
16712,22,1195,60547.5,Nike,CARD,Singapore,Laptop,2026-04-19T09:52:10.000+05:30,YES,9,NO,4,YES
16933,95,1014,93829.51,Nike,NET BANKING,Germany,ATM,2026-05-01T08:38:48.000+05:30,YES,8,NO,5,YES
16955,66,1027,65198.83,Amazon,ATM WITHDRAWAL,Germany,Mobile,2026-05-08T17:40:45.000+05:30,YES,17,NO,5,YES
17487,81,1112,50850.75,Petrol Pump,UPI,UK,Tablet,2026-05-07T12:05:57.000+05:30,YES,12,NO,5,YES
17866,27,1062,52817.83,Apple Store,UPI,UK,Tablet,2026-04-23T04:22:40.000+05:30,YES,4,YES,4,YES
18053,4,1111,50676.49,Petrol Pump,ATM WITHDRAWAL,Singapore,ATM,2026-04-27T03:27:53.000+05:30,YES,3,YES,4,YES
19478,64,1178,88749.56,Nike,UPI,Germany,Mobile,2026-05-12T07:18:18.000+05:30,YES,7,NO,5,YES
19565,83,1153,85651.42,Netflix,UPI,USA,Laptop,2026-04-29T06:07:59.000+05:30,YES,6,NO,4,YES
19796,65,1056,92146.45,Netflix,UPI,Singapore,Tablet,2026-05-13T06:23:43.000+05:30,YES,6,NO,5,YES
19939,4,1070,71319.71,Apple Store,NET BANKING,USA,Laptop,2026-05-05T11:33:29.000+05:30,YES,11,NO,5,YES
10192,71,1128,63372.1,Apple Store,ATM WITHDRAWAL,USA,Laptop,2026-05-13T16:25:16.000+05:30,YES,16,NO,5,YES
10598,15,1046,78541.95,Flipkart,CARD,USA,Tablet,2026-05-14T01:33:38.000+05:30,YES,1,YES,5,YES
10780,10,1006,50529.24,Apple Store,UPI,Germany,Laptop,2026-05-09T16:07:59.000+05:30,YES,16,NO,5,YES
11239,43,1106,93959.96,Petrol Pump,CARD,USA,ATM,2026-05-13T12:19:54.000+05:30,YES,12,NO,5,YES
12159,1,1059,59960.41,Zomato,ATM WITHDRAWAL,USA,ATM,2026-05-13T03:28:42.000+05:30,YES,3,YES,5,YES
12240,2,1006,69846.74,Petrol Pump,UPI,Germany,Laptop,2026-04-23T07:11:43.000+05:30,YES,7,NO,4,YES
12726,27,1176,52398.35,Netflix,ATM WITHDRAWAL,USA,Laptop,2026-05-13T00:35:29.000+05:30,YES,0,YES,5,YES
14485,6,1138,70844.78,Amazon,ATM WITHDRAWAL,Germany,Tablet,2026-04-29T05:27:56.000+05:30,YES,5,YES,4,YES
14917,60,1006,65197.48,Nike,UPI,UK,Laptop,2026-05-09T04:50:10.000+05:30,YES,4,YES,5,YES
15317,31,1057,57553.16,Walmart,ATM WITHDRAWAL,Germany,Tablet,2026-05-03T19:21:44.000+05:30,YES,19,NO,5,YES
17752,65,1152,80872.64,Flipkart,ATM WITHDRAWAL,UK,Tablet,2026-04-26T23:46:14.000+05:30,YES,23,NO,4,YES
17770,58,1050,82078.15,Netflix,NET BANKING,UK,Mobile,2026-04-30T06:24:58.000+05:30,YES,6,NO,4,YES
18837,10,1016,93549.42,Netflix,CARD,USA,ATM,2026-05-09T13:56:49.000+05:30,YES,13,NO,5,YES
18984,8,1038,51498.67,Netflix,UPI,Germany,ATM,2026-05-01T05:44:31.000+05:30,YES,5,YES,5,YES
19100,79,1017,99723.2,Nike,UPI,Germany,Tablet,2026-05-09T13:08:01.000+05:30,YES,13,NO,5,YES
10046,76,1078,81928.97,Flipkart,NET BANKING,Germany,Laptop,2026-05-16T05:48:38.000+05:30,YES,5,YES,5,YES
10125,5,1066,75486.97,Zomato,UPI,UK,Laptop,2026-05-17T05:02:37.000+05:30,YES,5,YES,5,YES
10331,66,1181,75446.69,Apple Store,ATM WITHDRAWAL,Singapore,Tablet,2026-05-12T12:02:40.000+05:30,YES,12,NO,5,YES
10491,34,1118,84426.37,Apple Store,ATM WITHDRAWAL,Germany,Laptop,2026-04-30T09:45:18.000+05:30,YES,9,NO,4,YES
11161,41,1120,90406.59,Netflix,NET BANKING,Singapore,Tablet,2026-05-04T11:19:49.000+05:30,YES,11,NO,5,YES
12812,47,1009,90548.25,Walmart,NET BANKING,UK,Laptop,2026-05-06T22:06:58.000+05:30,YES,22,NO,5,YES
12944,19,1012,85286.75,Amazon,CARD,Singapore,Laptop,2026-05-11T23:43:59.000+05:30,YES,23,NO,5,YES
13811,62,1103,63702.54,Amazon,UPI,Singapore,Laptop,2026-05-03T01:15:59.000+05:30,YES,1,YES,5,YES
15096,96,1037,79269.98,Petrol Pump,CARD,UK,Laptop,2026-05-02T21:03:09.000+05:30,YES,21,NO,5,YES
15530,96,1017,65604.87,Swiggy,UPI,UK,Laptop,2026-04-20T08:24:57.000+05:30,YES,8,NO,4,YES
16845,69,1101,72179.8,Apple Store,CARD,USA,Laptop,2026-05-13T03:10:05.000+05:30,YES,3,YES,5,YES
17788,28,1184,63999.62,Amazon,CARD,UK,Laptop,2026-05-18T15:21:50.000+05:30,YES,15,NO,5,YES
17842,99,1052,92219.36,Walmart,ATM WITHDRAWAL,Germany,Tablet,2026-05-12T04:46:52.000+05:30,YES,4,YES,5,YES
18300,36,1069,76148.54,Apple Store,CARD,Singapore,Mobile,2026-05-13T18:49:55.000+05:30,YES,18,NO,5,YES
19316,79,1023,85126.06,Amazon,ATM WITHDRAWAL,UK,Tablet,2026-05-08T13:02:50.000+05:30,YES,13,NO,5,YES
19587,56,1011,97376.73,Walmart,CARD,UK,ATM,2026-04-24T18:20:23.000+05:30,YES,18,NO,4,YES
19695,67,1154,93743.78,Walmart,UPI,Germany,Tablet,2026-04-19T02:15:41.000+05:30,YES,2,YES,4,YES
19779,57,1049,99494.72,Nike,ATM WITHDRAWAL,Singapore,Tablet,2026-05-01T14:06:51.000+05:30,YES,14,NO,5,YES
11019,12,1149,71790.63,Zomato,NET BANKING,Singapore,Mobile,2026-04-19T22:09:00.000+05:30,YES,22,NO,4,YES
11697,82,1009,66305.55,Swiggy,ATM WITHDRAWAL,Singapore,Mobile,2026-05-06T13:36:08.000+05:30,YES,13,NO,5,YES
11995,66,1123,70232.2,Nike,ATM WITHDRAWAL,Germany,ATM,2026-05-01T15:54:56.000+05:30,YES,15,NO,5,YES
12063,33,1180,76483.53,Flipkart,UPI,UK,Laptop,2026-04-24T07:41:32.000+05:30,YES,7,NO,4,YES
12798,38,1094,53501.87,Uber,UPI,Singapore,Mobile,2026-05-17T06:54:15.000+05:30,YES,6,NO,5,YES
14734,78,1127,52904.98,Zomato,ATM WITHDRAWAL,Singapore,ATM,2026-04-28T12:40:45.000+05:30,YES,12,NO,4,YES
15280,50,1185,75207.52,Walmart,ATM WITHDRAWAL,Germany,Tablet,2026-05-15T16:18:52.000+05:30,YES,16,NO,5,YES
15634,25,1143,79008.24,Uber,ATM WITHDRAWAL,Germany,Laptop,2026-05-01T00:51:19.000+05:30,YES,0,YES,5,YES
16169,59,1154,69234.54,Swiggy,UPI,Germany,Mobile,2026-05-09T18:23:32.000+05:30,YES,18,NO,5,YES
16194,23,1009,60892.03,Swiggy,CARD,Germany,Mobile,2026-04-21T11:09:45.000+05:30,YES,11,NO,4,YES
17470,10,1080,93685.13,Flipkart,CARD,USA,Laptop,2026-04-23T15:05:50.000+05:30,YES,15,NO,4,YES
18343,22,1031,67899.86,Swiggy,ATM WITHDRAWAL,Singapore,Tablet,2026-04-20T18:42:58.000+05:30,YES,18,NO,4,YES
18661,44,1031,66359.22,Walmart,ATM WITHDRAWAL,UK,Mobile,2026-05-01T23:20:08.000+05:30,YES,23,NO,5,YES
18945,63,1043,51771.37,Amazon,UPI,Germany,Mobile,2026-04-23T12:40:41.000+05:30,YES,12,NO,4,YES
19384,16,1095,78173.12,Netflix,CARD,USA,Mobile,2026-05-14T07:15:22.000+05:30,YES,7,NO,5,YES
19792,2,1126,79000.52,Apple Store,UPI,Singapore,ATM,2026-04-22T07:58:40.000+05:30,YES,7,NO,4,YES
11492,69,1199,82911.63,Swiggy,CARD,Singapore,Laptop,2026-04-23T12:57:58.000+05:30,YES,12,NO,4,YES
11792,64,1130,77860.41,Netflix,ATM WITHDRAWAL,Singapore,Tablet,2026-05-02T22:27:55.000+05:30,YES,22,NO,5,YES
12257,7,1177,79025.6,Walmart,CARD,UK,Laptop,2026-05-18T06:53:25.000+05:30,YES,6,NO,5,YES
13907,22,1185,85753.45,Uber,ATM WITHDRAWAL,UK,Mobile,2026-05-09T18:02:37.000+05:30,YES,18,NO,5,YES
15076,6,1120,62747.28,Walmart,CARD,Singapore,Laptop,2026-05-02T02:14:59.000+05:30,YES,2,YES,5,YES
15383,78,1089,93126.47,Walmart,NET BANKING,Germany,Mobile,2026-04-30T05:44:37.000+05:30,YES,5,YES,4,YES
16588,47,1015,64320.44,Apple Store,NET BANKING,Singapore,Tablet,2026-05-18T10:34:34.000+05:30,YES,10,NO,5,YES
16924,96,1081,73926.17,Zomato,UPI,Singapore,Tablet,2026-05-05T19:55:01.000+05:30,YES,19,NO,5,YES
17007,94,1144,85276.62,Zomato,NET BANKING,USA,ATM,2026-05-12T16:58:07.000+05:30,YES,16,NO,5,YES
17091,62,1119,88548.09,Swiggy,ATM WITHDRAWAL,USA,Tablet,2026-05-06T07:20:46.000+05:30,YES,7,NO,5,YES
17381,99,1163,96200.03,Netflix,ATM WITHDRAWAL,USA,Tablet,2026-04-25T02:43:47.000+05:30,YES,2,YES,4,YES
17490,15,1071,58971.37,Uber,CARD,Germany,Mobile,2026-05-11T03:18:02.000+05:30,YES,3,YES,5,YES
17761,76,1197,64422.41,Swiggy,CARD,UK,Laptop,2026-04-28T17:45:39.000+05:30,YES,17,NO,4,YES
18231,73,1010,55679.23,Walmart,CARD,USA,Laptop,2026-04-30T00:39:02.000+05:30,YES,0,YES,4,YES
18795,68,1148,78615.65,Uber,UPI,Germany,Mobile,2026-05-12T03:52:04.000+05:30,YES,3,YES,5,YES
18867,24,1017,61329.09,Walmart,ATM WITHDRAWAL,Germany,Laptop,2026-05-17T10:58:02.000+05:30,YES,10,NO,5,YES
19597,9,1066,73581.11,Uber,UPI,UK,ATM,2026-05-05T04:50:53.000+05:30,YES,4,YES,5,YES
10642,64,1093,99501.9,Apple Store,UPI,Germany,Mobile,2026-04-25T14:45:41.000+05:30,YES,14,NO,4,YES
10706,20,1170,51541.21,Walmart,ATM WITHDRAWAL,Germany,ATM,2026-05-06T09:11:32.000+05:30,YES,9,NO,5,YES
11657,9,1139,64642.53,Petrol Pump,ATM WITHDRAWAL,Germany,Mobile,2026-05-08T23:16:35.000+05:30,YES,23,NO,5,YES
11819,65,1077,57106.82,Zomato,CARD,Germany,Tablet,2026-04-23T16:34:02.000+05:30,YES,16,NO,4,YES
11838,46,1001,72826.0,Amazon,CARD,UK,ATM,2026-05-08T08:13:03.000+05:30,YES,8,NO,5,YES
12869,91,1085,89281.44,Netflix,UPI,USA,Laptop,2026-05-15T01:39:36.000+05:30,YES,1,YES,5,YES
13164,9,1126,79221.26,Uber,CARD,Singapore,Laptop,2026-05-01T08:59:53.000+05:30,YES,8,NO,5,YES
14408,96,1076,88227.08,Swiggy,ATM WITHDRAWAL,Singapore,Tablet,2026-04-21T23:28:07.000+05:30,YES,23,NO,4,YES
14688,19,1023,56287.68,Nike,CARD,UK,Laptop,2026-05-01T21:20:56.000+05:30,YES,21,NO,5,YES
15082,70,1167,60183.49,Amazon,CARD,Germany,ATM,2026-05-16T13:40:52.000+05:30,YES,13,NO,5,YES
15226,91,1032,73282.84,Apple Store,UPI,USA,ATM,2026-05-13T20:00:45.000+05:30,YES,20,NO,5,YES
16659,19,1161,74670.12,Zomato,UPI,UK,Tablet,2026-05-05T06:57:27.000+05:30,YES,6,NO,5,YES
18282,78,1173,52306.28,Zomato,NET BANKING,Germany,ATM,2026-05-02T21:51:03.000+05:30,YES,21,NO,5,YES
19167,79,1166,60531.35,Netflix,NET BANKING,Singapore,ATM,2026-05-16T16:29:08.000+05:30,YES,16,NO,5,YES
10257,99,1012,64355.96,Zomato,NET BANKING,UK,ATM,2026-04-29T02:58:56.000+05:30,YES,2,YES,4,YES
10309,85,1094,57065.45,Nike,UPI,UK,Laptop,2026-05-13T03:59:35.000+05:30,YES,3,YES,5,YES
11295,30,1106,57773.45,Zomato,NET BANKING,USA,Laptop,2026-04-26T06:46:22.000+05:30,YES,6,NO,4,YES
11742,77,1182,70542.68,Petrol Pump,ATM WITHDRAWAL,Germany,Tablet,2026-04-20T05:49:10.000+05:30,YES,5,YES,4,YES
12220,79,1033,99683.12,Zomato,UPI,UK,ATM,2026-05-09T12:30:25.000+05:30,YES,12,NO,5,YES
12385,32,1121,77990.71,Zomato,NET BANKING,UK,Mobile,2026-05-05T10:38:17.000+05:30,YES,10,NO,5,YES
12405,25,1057,74303.79,Swiggy,NET BANKING,USA,ATM,2026-04-26T08:17:28.000+05:30,YES,8,NO,4,YES
12734,64,1147,94704.56,Flipkart,ATM WITHDRAWAL,Germany,ATM,2026-05-09T21:39:28.000+05:30,YES,21,NO,5,YES
13249,31,1024,81083.4,Uber,NET BANKING,Singapore,Tablet,2026-05-18T01:06:03.000+05:30,YES,1,YES,5,YES
13695,16,1184,78648.45,Nike,ATM WITHDRAWAL,Germany,Mobile,2026-04-21T19:23:37.000+05:30,YES,19,NO,4,YES
14444,13,1123,61971.59,Apple Store,NET BANKING,Germany,Laptop,2026-05-03T02:00:00.000+05:30,YES,2,YES,5,YES
15398,59,1041,68152.13,Zomato,NET BANKING,USA,Tablet,2026-04-22T20:23:01.000+05:30,YES,20,NO,4,YES
15440,62,1161,66274.28,Zomato,ATM WITHDRAWAL,UK,Laptop,2026-05-17T09:30:31.000+05:30,YES,9,NO,5,YES
16396,68,1003,53538.07,Petrol Pump,ATM WITHDRAWAL,USA,Laptop,2026-05-14T09:07:18.000+05:30,YES,9,NO,5,YES
16570,79,1083,93391.06,Amazon,UPI,Singapore,ATM,2026-04-26T17:16:05.000+05:30,YES,17,NO,4,YES
10320,59,1096,95490.25,Amazon,CARD,Germany,Laptop,2026-04-29T23:59:15.000+05:30,YES,23,NO,4,YES
10397,64,1188,50220.48,Netflix,NET BANKING,Singapore,Laptop,2026-04-20T14:31:19.000+05:30,YES,14,NO,4,YES
10520,48,1142,69340.15,Petrol Pump,ATM WITHDRAWAL,Germany,Tablet,2026-04-21T16:35:49.000+05:30,YES,16,NO,4,YES
10660,1,1068,89730.24,Flipkart,ATM WITHDRAWAL,UK,Tablet,2026-04-20T23:52:31.000+05:30,YES,23,NO,4,YES
11529,76,1124,70501.79,Flipkart,CARD,Singapore,Tablet,2026-04-27T07:44:33.000+05:30,YES,7,NO,4,YES
12197,24,1110,51236.79,Nike,CARD,UK,Tablet,2026-05-11T11:18:56.000+05:30,YES,11,NO,5,YES
12790,5,1165,90774.63,Netflix,ATM WITHDRAWAL,USA,Tablet,2026-05-05T06:30:07.000+05:30,YES,6,NO,5,YES
12898,53,1118,95986.77,Amazon,ATM WITHDRAWAL,Germany,Tablet,2026-05-09T05:54:00.000+05:30,YES,5,YES,5,YES
13895,94,1070,76415.53,Nike,CARD,USA,ATM,2026-05-02T10:18:08.000+05:30,YES,10,NO,5,YES
14225,32,1136,65674.44,Nike,CARD,USA,ATM,2026-04-26T12:45:35.000+05:30,YES,12,NO,4,YES
14772,98,1076,64881.2,Swiggy,ATM WITHDRAWAL,Singapore,Mobile,2026-04-26T19:46:07.000+05:30,YES,19,NO,4,YES
15751,15,1153,81484.72,Netflix,NET BANKING,UK,ATM,2026-05-10T13:56:44.000+05:30,YES,13,NO,5,YES
16113,67,1023,62216.05,Netflix,UPI,UK,Mobile,2026-04-26T15:23:24.000+05:30,YES,15,NO,4,YES
16696,99,1011,66040.04,Nike,ATM WITHDRAWAL,USA,Tablet,2026-05-04T10:38:27.000+05:30,YES,10,NO,5,YES
17242,70,1106,55181.61,Flipkart,ATM WITHDRAWAL,Germany,Tablet,2026-05-13T05:32:16.000+05:30,YES,5,YES,5,YES
17665,38,1165,96468.46,Uber,CARD,UK,Tablet,2026-05-07T12:13:31.000+05:30,YES,12,NO,5,YES
18102,8,1066,68404.91,Petrol Pump,UPI,Singapore,Laptop,2026-05-04T08:01:48.000+05:30,YES,8,NO,5,YES
18411,46,1016,77435.6,Flipkart,ATM WITHDRAWAL,Germany,ATM,2026-04-26T03:45:05.000+05:30,YES,3,YES,4,YES
18424,6,1024,96684.98,Flipkart,ATM WITHDRAWAL,UK,Laptop,2026-04-20T04:16:09.000+05:30,YES,4,YES,4,YES
18430,39,1022,73191.82,Zomato,ATM WITHDRAWAL,USA,Tablet,2026-05-04T16:18:41.000+05:30,YES,16,NO,5,YES
19535,85,1074,66899.47,Apple Store,ATM WITHDRAWAL,USA,Mobile,2026-05-06T11:46:28.000+05:30,YES,11,NO,5,YES
10501,97,1061,81688.09,Nike,NET BANKING,UK,Tablet,2026-05-01T20:28:25.000+05:30,YES,20,NO,5,YES
12866,5,1086,63694.73,Uber,UPI,Singapore,Tablet,2026-05-02T11:59:12.000+05:30,YES,11,NO,5,YES
14107,88,1136,69181.57,Zomato,NET BANKING,Singapore,Mobile,2026-05-01T16:29:35.000+05:30,YES,16,NO,5,YES
14780,45,1012,98478.33,Netflix,UPI,UK,Mobile,2026-05-14T23:22:52.000+05:30,YES,23,NO,5,YES
15072,86,1065,96568.01,Netflix,CARD,UK,Mobile,2026-05-12T07:58:49.000+05:30,YES,7,NO,5,YES
15218,53,1047,59232.69,Walmart,CARD,USA,ATM,2026-05-11T04:43:10.000+05:30,YES,4,YES,5,YES
15284,61,1173,64082.99,Apple Store,CARD,Germany,Mobile,2026-05-02T03:31:38.000+05:30,YES,3,YES,5,YES
16402,81,1072,70187.11,Swiggy,CARD,Singapore,Laptop,2026-04-30T08:39:17.000+05:30,YES,8,NO,4,YES
17510,96,1159,99382.74,Petrol Pump,NET BANKING,Germany,ATM,2026-05-15T01:06:51.000+05:30,YES,1,YES,5,YES
17783,6,1199,50675.27,Amazon,UPI,Singapore,Laptop,2026-04-27T01:53:12.000+05:30,YES,1,YES,4,YES
17883,53,1088,67916.82,Zomato,ATM WITHDRAWAL,USA,Mobile,2026-05-15T16:50:21.000+05:30,YES,16,NO,5,YES
18800,27,1185,86735.84,Nike,ATM WITHDRAWAL,Germany,Tablet,2026-05-03T17:16:12.000+05:30,YES,17,NO,5,YES
19128,45,1152,97244.47,Walmart,NET BANKING,USA,Laptop,2026-05-10T09:04:39.000+05:30,YES,9,NO,5,YES
19286,22,1096,54641.86,Nike,NET BANKING,Singapore,Tablet,2026-05-12T18:16:47.000+05:30,YES,18,NO,5,YES
19552,4,1168,97463.74,Amazon,ATM WITHDRAWAL,UK,Tablet,2026-05-07T18:34:09.000+05:30,YES,18,NO,5,YES
10375,82,1188,53882.07,Walmart,CARD,USA,ATM,2026-04-25T21:03:49.000+05:30,YES,21,NO,4,YES
10446,54,1062,92368.45,Petrol Pump,UPI,UK,ATM,2026-04-19T06:24:42.000+05:30,YES,6,NO,4,YES
11530,74,1096,88422.4,Petrol Pump,CARD,UK,Tablet,2026-05-08T18:40:42.000+05:30,YES,18,NO,5,YES
11668,91,1040,91502.89,Amazon,ATM WITHDRAWAL,UK,ATM,2026-05-16T19:02:31.000+05:30,YES,19,NO,5,YES
12505,45,1147,61365.91,Swiggy,CARD,Germany,Mobile,2026-04-19T07:58:59.000+05:30,YES,7,NO,4,YES
12788,54,1018,65918.91,Zomato,UPI,USA,Mobile,2026-05-09T05:25:37.000+05:30,YES,5,YES,5,YES
